rgiid,period,area,dmdtda,err_dmdtda,reg,is_cor
RGI60-06.00529,2010-01-01_2020-01-01,207000.0,-0.7338,0.4716,6,False
RGI60-06.00530,2000-01-01_2010-01-01,514000.0,-0.03,0.4347,6,False
RGI60-06.00530,2000-01-01_2020-01-01,514000.0,-0.3643,0.2169,6,False
RGI60-06.00530,2010-01-01_2020-01-01,514000.0,-0.6987,0.4331,6,False
RGI60-06.00531,2000-01-01_2010-01-01,91000.0,-0.383,0.6635,6,False
RGI60-06.00531,2000-01-01_2020-01-01,91000.0,-0.4052,0.3642,6,False
RGI60-06.00531,2010-01-01_2020-01-01,91000.0,-0.4275,0.6586,6,False
RGI60-06.00532,2000-01-01_2010-01-01,236000.0,-0.3776,0.5642,6,False
RGI60-06.00532,2000-01-01_2020-01-01,236000.0,-0.5719,0.318,6,False
RGI60-06.00532,2010-01-01_2020-01-01,236000.0,-0.7662,0.5669,6,False
RGI60-06.00533,2000-01-01_2010-01-01,117000.0,-0.728,0.6818,6,False
RGI60-06.00533,2000-01-01_2020-01-01,117000.0,-0.2087,0.3423,6,False
RGI60-06.00533,2010-01-01_2020-01-01,117000.0,0.3106,0.6294,6,False
RGI60-06.00534,2000-01-01_2010-01-01,212000.0,-0.7373,0.5206,6,False
RGI60-06.00534,2000-01-01_2020-01-01,212000.0,-0.4126,0.2488,6,False
RGI60-06.00534,2010-01-01_2020-01-01,212000.0,-0.088,0.465,6,False
RGI60-06.00535,2000-01-01_2010-01-01,282000.0,-0.9475,0.4628,6,False
RGI60-06.00535,2000-01-01_2020-01-01,282000.0,-0.3381,0.1982,6,False
RGI60-06.00535,2010-01-01_2020-01-01,282000.0,0.2714,0.4194,6,False
RGI60-06.00536,2000-01-01_2010-01-01,210000.0,-0.5758,0.4354,6,False
RGI60-06.00536,2000-01-01_2020-01-01,210000.0,-0.5667,0.2476,6,False
RGI60-06.00536,2010-01-01_2020-01-01,210000.0,-0.5576,0.4396,6,False
RGI60-06.00537,2000-01-01_2010-01-01,138000.0,-0.2221,0.457,6,False
RGI60-06.00537,2000-01-01_2020-01-01,138000.0,-0.3227,0.2396,6,False
RGI60-06.00537,2010-01-01_2020-01-01,138000.0,-0.4233,0.4664,6,False
RGI60-06.00538,2000-01-01_2010-01-01,56000.0,-0.7987,0.8145,6,False
RGI60-06.00538,2000-01-01_2020-01-01,56000.0,-0.2312,0.4194,6,False
RGI60-06.00538,2010-01-01_2020-01-01,56000.0,0.3363,0.7801,6,False
RGI60-06.00539,2000-01-01_2010-01-01,41863000.0,-0.6782,0.2229,6,False
RGI60-06.00539,2000-01-01_2020-01-01,41863000.0,-0.582,0.1101,6,False
RGI60-06.00539,2010-01-01_2020-01-01,41863000.0,-0.4859,0.213,6,False
RGI60-06.00540,2000-01-01_2010-01-01,23922000.0,-0.6392,0.2208,6,False
RGI60-06.00540,2000-01-01_2020-01-01,23922000.0,-0.7874,0.1267,6,False
RGI60-06.00540,2010-01-01_2020-01-01,23922000.0,-0.9357,0.2405,6,False
RGI60-06.00541,2000-01-01_2010-01-01,22746000.0,-0.5596,0.234,6,False
RGI60-06.00541,2000-01-01_2020-01-01,22746000.0,-0.3772,0.1199,6,False
RGI60-06.00541,2010-01-01_2020-01-01,22746000.0,-0.1949,0.2171,6,False
RGI60-06.00542,2000-01-01_2010-01-01,2856000.0,-0.5962,0.2799,6,False
RGI60-06.00542,2000-01-01_2020-01-01,2856000.0,-0.3865,0.1621,6,False
RGI60-06.00542,2010-01-01_2020-01-01,2856000.0,-0.1768,0.3169,6,False
RGI60-06.00543,2000-01-01_2010-01-01,2573000.0,-0.6427,0.2844,6,False
RGI60-06.00543,2000-01-01_2020-01-01,2573000.0,-0.4935,0.1587,6,False
RGI60-06.00543,2010-01-01_2020-01-01,2573000.0,-0.3444,0.3057,6,False
RGI60-06.00544,2000-01-01_2010-01-01,28849000.0,-0.6498,0.2234,6,False
RGI60-06.00544,2000-01-01_2020-01-01,28849000.0,-0.6272,0.1134,6,False
RGI60-06.00544,2010-01-01_2020-01-01,28849000.0,-0.6046,0.2205,6,False
RGI60-06.00545,2000-01-01_2010-01-01,16482000.0,-0.4574,0.2293,6,False
RGI60-06.00545,2000-01-01_2020-01-01,16482000.0,-0.6455,0.129,6,False
RGI60-06.00545,2010-01-01_2020-01-01,16482000.0,-0.8335,0.2431,6,False
RGI60-06.00546,2000-01-01_2010-01-01,132000.0,0.0984,0.3854,6,False
RGI60-06.00546,2000-01-01_2020-01-01,132000.0,-0.2099,0.2108,6,False
RGI60-06.00546,2010-01-01_2020-01-01,132000.0,-0.5182,0.4175,6,False
RGI60-06.00547,2000-01-01_2010-01-01,248000.0,-0.1689,0.4054,6,False
RGI60-06.00547,2000-01-01_2020-01-01,248000.0,-0.6156,0.2374,6,False
RGI60-06.00547,2010-01-01_2020-01-01,248000.0,-1.0623,0.4426,6,False
RGI60-06.00548,2000-01-01_2010-01-01,325000.0,0.3158,0.3434,6,False
RGI60-06.00548,2000-01-01_2020-01-01,325000.0,-0.007,0.1736,6,False
RGI60-06.00548,2010-01-01_2020-01-01,325000.0,-0.3297,0.3415,6,False
RGI60-06.00549,2000-01-01_2010-01-01,6640000.0,-0.6989,0.2987,6,False
RGI60-06.00549,2000-01-01_2020-01-01,6640000.0,-0.4767,0.1506,6,False
RGI60-06.00549,2010-01-01_2020-01-01,6640000.0,-0.2545,0.279,6,False
RGI60-06.00550,2000-01-01_2010-01-01,137000.0,-0.1808,0.3666,6,False
RGI60-06.00550,2000-01-01_2020-01-01,137000.0,-0.2409,0.1971,6,False
RGI60-06.00550,2010-01-01_2020-01-01,137000.0,-0.3011,0.3626,6,False
RGI60-06.00551,2000-01-01_2010-01-01,236000.0,-0.179,0.3349,6,False
RGI60-06.00551,2000-01-01_2020-01-01,236000.0,-0.2433,0.1826,6,False
RGI60-06.00551,2010-01-01_2020-01-01,236000.0,-0.3076,0.3448,6,False
RGI60-06.00552,2000-01-01_2010-01-01,224000.0,0.0165,0.4169,6,False
RGI60-06.00552,2000-01-01_2020-01-01,224000.0,-0.0266,0.2013,6,False
RGI60-06.00552,2010-01-01_2020-01-01,224000.0,-0.0697,0.3744,6,False
RGI60-06.00553,2000-01-01_2010-01-01,5616000.0,-0.9663,0.2785,6,False
RGI60-06.00553,2000-01-01_2020-01-01,5616000.0,-0.8653,0.151,6,False
RGI60-06.00553,2010-01-01_2020-01-01,5616000.0,-0.7643,0.2484,6,False
RGI60-06.00554,2000-01-01_2010-01-01,2770000.0,-0.7719,0.2903,6,False
RGI60-06.00554,2000-01-01_2020-01-01,2770000.0,-0.585,0.1539,6,False
RGI60-06.00554,2010-01-01_2020-01-01,2770000.0,-0.3981,0.2588,6,False
RGI60-06.00555,2000-01-01_2010-01-01,2198000.0,-0.7835,0.3032,6,False
RGI60-06.00555,2000-01-01_2020-01-01,2198000.0,-0.6116,0.1681,6,False
RGI60-06.00555,2010-01-01_2020-01-01,2198000.0,-0.4398,0.2665,6,False
RGI60-06.00556,2000-01-01_2010-01-01,478000.0,-0.435,0.3377,6,False
RGI60-06.00556,2000-01-01_2020-01-01,478000.0,-0.0533,0.1675,6,False
RGI60-06.00556,2010-01-01_2020-01-01,478000.0,0.3284,0.3237,6,False
RGI60-06.00557,2000-01-01_2010-01-01,390000.0,0.0101,0.3456,6,False
RGI60-06.00557,2000-01-01_2020-01-01,390000.0,0.1538,0.1703,6,False
RGI60-06.00557,2010-01-01_2020-01-01,390000.0,0.2974,0.3263,6,False
RGI60-06.00558,2000-01-01_2010-01-01,12974000.0,-2.0242,0.2696,6,False
RGI60-06.00558,2000-01-01_2020-01-01,12974000.0,-1.6026,0.1768,6,False
RGI60-06.00558,2010-01-01_2020-01-01,12974000.0,-1.181,0.2265,6,False
RGI60-06.00559,2000-01-01_2010-01-01,314000.0,-0.5772,0.3341,6,False
RGI60-06.00559,2000-01-01_2020-01-01,314000.0,-0.3393,0.1787,6,False
RGI60-06.00559,2010-01-01_2020-01-01,314000.0,-0.1013,0.2945,6,False
RGI60-06.00560,2000-01-01_2010-01-01,126000.0,-0.5494,0.3756,6,False
RGI60-06.00560,2000-01-01_2020-01-01,126000.0,-0.3731,0.2083,6,False
RGI60-06.00560,2010-01-01_2020-01-01,126000.0,-0.1967,0.3371,6,False
RGI60-06.00561,2000-01-01_2010-01-01,6227000.0,-0.3846,0.2277,6,False
RGI60-06.00561,2000-01-01_2020-01-01,6227000.0,-0.3929,0.1239,6,False
RGI60-06.00561,2010-01-01_2020-01-01,6227000.0,-0.4012,0.2172,6,False
RGI60-06.00562,2000-01-01_2010-01-01,9182000.0,-0.1322,0.2144,6,False
RGI60-06.00562,2000-01-01_2020-01-01,9182000.0,-0.2982,0.1153,6,False
RGI60-06.00562,2010-01-01_2020-01-01,9182000.0,-0.4642,0.2037,6,False
RGI60-06.00563,2000-01-01_2010-01-01,3320000.0,0.0295,0.2368,6,False
RGI60-06.00563,2000-01-01_2020-01-01,3320000.0,0.0509,0.1218,6,False
RGI60-06.00563,2010-01-01_2020-01-01,3320000.0,0.0722,0.23,6,False
RGI60-06.00564,2000-01-01_2010-01-01,771000.0,-0.3475,0.3005,6,False
RGI60-06.00564,2000-01-01_2020-01-01,771000.0,-0.6185,0.174,6,False
RGI60-06.00564,2010-01-01_2020-01-01,771000.0,-0.8895,0.292,6,False
RGI60-06.00565,2000-01-01_2010-01-01,457000.0,-0.9101,0.3573,6,False
RGI60-06.00565,2000-01-01_2020-01-01,457000.0,-0.3585,0.1773,6,False
RGI60-06.00565,2010-01-01_2020-01-01,457000.0,0.1931,0.2928,6,False
RGI60-06.00566,2000-01-01_2010-01-01,2824000.0,-1.1136,0.2726,6,False
RGI60-06.00566,2000-01-01_2020-01-01,2824000.0,-0.8332,0.1551,6,False
RGI60-06.00566,2010-01-01_2020-01-01,2824000.0,-0.5528,0.255,6,False
RGI60-06.00567,2000-01-01_2010-01-01,340000.0,-0.3963,0.3196,6,False
RGI60-06.00567,2000-01-01_2020-01-01,340000.0,-0.1737,0.1634,6,False
RGI60-06.00567,2010-01-01_2020-01-01,340000.0,0.049,0.2927,6,False
RGI60-06.00568,2000-01-01_2010-01-01,4837000.0,-0.5564,0.2301,6,False
RGI60-06.00568,2000-01-01_2020-01-01,4837000.0,-0.4758,0.1267,6,False
RGI60-06.00568,2010-01-01_2020-01-01,4837000.0,-0.3952,0.2303,6,False
